  2053
     1   -6.769569969645619E+01    1.082230890222043E+00
     2   -5.490850756404400E+00    1.263586148558100E+00
     3   -2.618122516993366E-01   -7.299963831027464E-01
     4   -2.102500455918393E+00   -8.017597831993690E+00
     5   -5.764111154202479E+01   -1.894839640180128E+01
     6   -2.787994782418727E+01    4.832091949399628E+00
     7   -1.615724538856839E+00    7.753715461994092E-01
     8   -2.632943476825238E-01    2.223226459292779E+00
     9   -5.158883197176386E+01    2.639055699276199E+01
    10   -2.325053215166491E+01   -7.431479277195984E+00
    11   -1.625932869005129E+01    4.559808633366950E+00
    12   -2.821739771184999E+00    1.663285105106635E+00
    13   -2.897395334080714E+00   -4.369157729835931E+00
    14   -5.964666476686754E+01   -2.132191404460563E+01
    15   -9.119532524534753E+00   -2.378269911569726E+00
    16   -1.788404459616410E+01    6.155265316264612E+00
    17   -2.920862360125053E+00   -1.317052969250733E+00
    18   -2.059792307607320E+01   -2.312281552043191E+01
    19   -5.169998155903789E+01   -1.632086070195841E+01
    20   -1.052935144305683E+01   -1.902211441974762E+00
    21   -9.132841836923259E+00   -3.711624616375795E+00
    22   -3.354759480079410E+00    2.887357789843592E+00
    23   -8.731732931847549E+00   -9.001212858594791E+00
    24   -3.656771628364129E+01   -2.548766533735942E+01
    25   -4.512069876364323E+01    7.144906108890143E+00
    26   -2.035876093833627E+00    1.199346146322678E+00
    27   -1.159583963089934E+00    1.952182172274802E+00
    28   -2.199425994134967E+01   -3.002751025359967E+01
    29   -4.749462526350709E+01   -5.004758606386497E+00
    30   -1.365004582304651E+01   -9.231142312930162E+00
    31   -7.368356682588478E+00    9.598626710887429E-01
    32   -8.463919297865505E+00   -5.730581873640182E+00
    33   -2.415893797095993E+01   -3.055354776856343E+01
    34   -4.596128558443854E+01    1.683436553957070E+00
    35   -5.304459314190259E+00   -7.686486923537930E+00
    36   -1.535723875221646E+01    3.960523662444090E+00
    37   -5.355018811799619E+00   -2.320756568103330E+00
    38   -3.604443897878576E+01    3.320322488473506E+01
    39   -3.278345388216131E+01    1.301386759942010E+00
    40   -3.245742153929339E+00    4.902118040837204E+00
    41   -7.882071616108203E+00   -2.562193946424796E+00
    42   -1.805483857705283E+01    1.818329816077952E+01
    43   -4.964936761571968E+01   -2.275133971952598E+01
    44   -2.215547648009809E+01    2.976296107084534E+00
    45   -1.616875895644690E+00   -9.392706832396623E-01
    46   -9.204775573654000E-01    4.097684043809090E+00
    47   -5.428020962990121E+01   -2.486424560340106E+01
    48   -1.995690726158436E+01   -6.767956708170217E+00
    49   -1.454611590215994E+01   -6.326519260568165E+00
    50   -6.694956943367593E+00    4.059396891422548E+00
    51   -8.212970542482896E+00   -3.581260106925396E+00
    52   -3.550422185544356E+01   -3.340754320138341E+01
    53   -3.282214270731976E+01    7.953150374222387E-01
    54   -3.112173404191033E+00    6.886766204846949E+00
    55   -1.734690614639489E+01    2.245734136360424E+00
    56   -7.465767734956295E+00   -1.950645412216803E+01
    57   -6.102347096732134E+01   -4.817235594218356E+00
    58   -4.193957903314445E+00    3.465982001031740E+00
    59   -8.021493210323733E+00    3.738565153643139E+00
    60   -6.959117365330999E+00    7.669422353450193E+00
    61   -2.554347749277213E+01    2.038787779465751E+01
    62   -5.630886010172313E+01   -9.110306031195972E+00
    63   -4.600384579265509E+00   -2.875527093415447E+00
    64   -2.776005061153930E+00   -7.774160755636924E-01
    65   -7.150723658761247E+00    1.682351564518389E+01
    66   -5.511858826056347E+01    1.820344426617182E+01
    67   -2.577372114624819E+01    2.972271694701670E+00
    68   -6.895571507860732E-01   -7.971621090056862E-01
    69   -9.629183422159313E-01   -4.103290659688745E+00
    70   -5.976071306182123E+01   -1.955292944019715E+01
    71   -1.670358116721551E+01    8.587997364669995E+00
    72   -1.371454411426012E+01   -4.165103837076924E+00
    73   -2.641588711201998E+00   -1.631495859659601E+00
    74   -3.339584741543529E+00    2.870744998284619E+00
    75   -5.135924601439726E+01   -2.856334677862086E+01
    76   -1.728249608927484E+01   -2.753573359862014E+00
    77   -1.833716385265473E+01    5.617084797527120E+00
    78   -2.019351249789515E+00   -8.566556652938823E-01
    79   -1.222023028449328E+00   -6.767109296766646E+00
    80   -6.630323521404109E+01    6.789168674219860E+00
    81   -3.599934223305625E+00    4.798796741478094E+00
    82   -1.348542208103057E+01    7.878191331886876E+00
    83   -9.055806888812313E+00   -1.755957754030754E+00
    84   -1.920042089123322E+01    2.937790896891238E+01
    85   -4.978387665522221E+01   -2.820633624275500E+00
    86   -2.721746025352832E+00   -1.628315672999374E+00
    87   -8.828712528391057E+00    9.800519647414340E+00
    88   -1.265569529893765E+01   -6.434543133929093E+00
    89   -6.440505938491751E+01   -1.278739072769251E+01
    90   -3.268955722857820E+00    5.660048746786446E-01
    91   -1.877792031169133E+00    4.139521571904007E+00
    92   -1.527880415830626E+01   -8.854933190232199E+00
    93   -2.770314902986495E+01    2.740876048153617E+01
    94   -4.796274216283561E+01   -4.040913106527622E+00
    95   -1.359805151319081E+00    6.673745908690780E-01
    96   -1.235249875285266E+00   -3.201352048900054E+00
    97   -4.867360978621657E+01   -2.714473604382723E+01
    98   -2.667516694892653E+01    1.040110964748421E+01
    99   -1.429771403725836E+01    2.753650187773907E+00
   100   -1.338362433910624E+00   -6.419223472494319E-01
   101   -9.706888391191239E+00   -2.218304453613351E+01
   102   -5.873988479957430E+01    5.338218670613259E+00
   103   -8.960177930939137E+00    7.316818171169387E+00
   104   -1.464397545060435E+01    4.476224225369243E+00
   105   -2.322893468378547E+00   -8.400020401550240E-01
   106   -2.073077967529257E+01    3.080520361375809E+01
   107   -4.745899364525597E+01   -1.703583604118430E+00
   108   -1.132815478466387E+01    9.672320488457739E+00
   109   -9.679352422927572E+00    2.109755980391732E+00
   110   -2.709017068224428E+00    3.294249650768876E+00
   111   -5.827410271084356E+01   -2.301267270385393E+01
   112   -1.058184722575908E+01   -1.431654345877814E+00
   113   -6.726918848959553E+00    6.158883869987220E+00
   114   -1.552345175797298E+01   -5.887666671746442E+00
   115   -5.333682744714076E+00    1.031721427271747E+01
   116   -6.544551041150656E+01    6.032105517603492E+00
   117   -1.022690402456351E+00   -5.154900009606634E-01
   118   -3.819605607081216E+00   -7.624255885550672E+00
   119   -1.906976893761641E+01    1.058523801156336E+01
   120   -6.364851467431933E+01   -1.058359091047813E+01
   121   -2.606034822800403E+00    1.448843405588487E+00
   122   -3.421419152028910E+00   -2.002811647422743E+00
   123   -5.494696448307815E+00   -1.106592749443261E+01
   124   -5.568191279511854E+01    2.036853773157912E+01
   125   -2.552750368113978E+01   -7.659056202685520E+00
   126   -6.500684152044410E+00    1.794880238117337E+00
   127   -8.293824072816112E-01   -5.852944256533763E-01
   128   -8.234196241418157E+00    2.140988543256766E+01
   129   -5.955679895946528E+01   -4.692006118149543E+00
   130   -1.824395128680519E+01   -6.449343569918938E+00
   131   -2.753658459942192E+00   -1.266977526944681E+00
   132   -3.687990347509818E+00    3.669845566311431E+00
   133   -3.858397127390820E+01    3.231520081890091E+01
   134   -3.155236843179013E+01    1.775649707379143E+00
   135   -1.214794978407318E+01    9.624331455405814E+00
   136   -8.770264235750446E+00    1.749487715842317E+00
   137   -6.880458329028444E+00    1.601193834980493E+01
   138   -6.304929010153884E+01    5.462725935467978E+00
   139   -1.234296125314327E+00   -1.139706063002432E+00
   140   -1.549441290149228E+01   -8.514018048725772E+00
   141   -5.353557092496711E+00    3.715200695584390E+00
   142   -6.155073806143427E+01   -1.874093371678997E+01
   143   -8.466088447887479E+00    2.677338055953944E+00
   144   -3.531032241296053E+00   -1.306495096935450E+00
   145   -9.156061156472640E+00   -1.008281518511859E+01
   146   -1.336081709672906E+01   -1.015574452936933E+01
   147   -6.520202389132156E+01   -6.067542177350339E+00
   148   -1.289455489597933E+00   -1.391573654794274E+00
   149   -2.772545793119253E+00    1.635550174499727E+00
   150   -1.510171461099673E+01   -1.860945256031820E+01
   151   -4.725895327334091E+01    2.398093990214840E+01
   152   -2.620042687161180E+01    1.800355873606884E+00
   153   -1.564378104106574E+00    2.013527110305635E+00
   154   -4.599642926924396E+00   -3.410751639497487E+00
   155   -5.535536202280107E+01   -2.533262830998447E+01
   156   -1.427121033769240E+01   -6.047878112850849E+00
   157   -1.863657542430096E+01   -1.824394493293007E+00
   158   -2.872435216631350E-01    9.884847485889615E-01
   159   -2.770951148823027E+01   -3.228353064642494E+01
   160   -4.145677753437168E+01    3.304925616535300E+00
   161   -1.082799662555034E+01    8.952296219285119E+00
   162   -1.165898526500161E+01   -1.817561116741501E+00
   163   -1.711318757322513E+00    4.618278103354570E+00
   164   -6.017407974303740E+01   -2.017051982294205E+01
   165   -1.126098758069440E+01   -2.468440859370438E+00
   166   -2.734187321841608E+00   -5.005183848865592E+00
   167   -1.869866424733639E+01    2.036468266809286E+00
   168   -5.097153567736768E+00   -1.707911509662889E+01
   169   -6.294875160914562E+01    2.643888543150084E+00
   170   -6.069792529136500E-01    1.190727683146389E+00
   171   -1.001101385168314E+01   -9.325370156964565E+00
   172   -1.314510238508696E+01    9.316165523954238E+00
   173   -6.094445381324365E+01    1.739535313000112E+01
   174   -8.748612646446837E+00   -1.688546134918725E+00
   175   -2.737800893011528E+00    2.362425556807536E+00
   176   -2.258969651155872E+00   -2.883686469868880E+00
   177   -4.446636288214690E+01   -2.520803079439499E+01
   178   -3.837387750202004E+01   -1.077165198318705E+01
   179   -5.374435705694570E+00   -7.189954776341211E-01
   180   -3.783918860405822E-01   -1.105275341882762E+00
   181   -2.545514371019806E+01    3.032864222213827E+01
   182   -4.357651743595755E+01    1.070906280916729E+01
   183   -1.905555562875420E+01   -2.847960809288937E+00
   184   -4.963455299052237E+00    2.078725377020909E+00
   185   -1.343584167466192E+00    2.441215185695060E+00
   186   -4.940895203381858E+01    2.904131311616492E+01
   187   -2.107507675686294E+01   -4.175128324574378E+00
   188   -1.589831122515660E+01   -7.565140911261457E+00
   189   -5.271856994759240E+00   -8.400778789527159E-01
   190   -5.932013155592832E+00   -1.793491271510452E+01
   191   -6.240254942296356E+01    2.677018250070797E+00
   192   -5.163661271322382E-01    2.723664533751979E+00
   193   -1.875231035059600E+01   -4.424089176607311E+00
   194   -4.373519728256765E+00   -6.446893005267867E+00
   195   -5.554491472603903E+01    2.465747594220905E+01
   196   -1.487921716911481E+01   -1.116442022494687E+00
   197   -7.979871392948572E-01   -2.100133112720297E+00
   198   -1.559459079240226E+01   -8.673420172121144E+00
   199   -1.446138333649498E+01    2.082264533640683E+01
   200   -5.894046516566086E+01    5.134438095024191E+00
   201   -2.769371936862290E+00   -8.151351722143266E-01
   202   -3.050838418833541E-01   -1.947214278099812E+00
   203   -2.367261163990442E+01    1.838836731778213E+01
   204   -5.237447274357292E+01    2.039116253778171E+01
   205   -1.326770994463703E+01   -2.921675065907099E+00
   206   -4.344026800155192E+00    1.059149502007165E+00
   207   -9.987053546506379E-01   -3.250141616138028E+00
   208   -4.849522742729623E+01   -2.505730783975946E+01
   209   -3.267983049476634E+01    1.130689523635249E+01
   210   -6.872788192307780E+00    8.483457288607995E-01
   211   -2.139699713700802E+00    1.926734143631985E+00
   212   -1.306799402942069E+01   -2.483505936083900E+01
   213   -5.618913981109563E+01   -3.450105946744377E+00
   214   -1.439418063769682E+01    8.947955702176381E+00
   215   -6.748046668530927E+00   -2.299657175016241E+00
   216   -4.761522015167539E+00    3.689820701425925E+00
   217   -5.638832722131469E+01   -2.478890229479012E+01
   218   -1.239125346667490E+01    1.019146626616185E+00
   219   -9.013252154896142E+00    9.993764330825252E+00
   220   -1.144493074011342E+01    1.023614574931221E+00
   221   -8.194107206323523E+00   -2.134686357382260E+01
   222   -5.987909052282081E+01   -3.374023217273187E+00
   223   -3.385692964740945E+00    1.926049356407086E+00
   224   -1.160285896581358E+01   -9.428290960098854E+00
   225   -9.547652216396102E+00   -2.776913646560256E+00
   226   -1.769854330796868E+01    2.594411888022309E+01
   227   -5.397322285844041E+01    4.056161193103240E+00
   228   -1.660111854190397E+00   -7.671209278279525E-01
   229   -2.978514372398458E+00    6.795128581652366E+00
   230   -1.924755670022712E+01    9.030060482043888E+00
   231   -6.381839761389999E+01   -1.195378706532355E+01
   232   -2.438401233951646E+00    5.862303275180093E-01
   233   -2.728880705914519E+00   -3.214731347629002E+00
   234   -1.132314936868971E+01   -1.125535754101039E+01
   235   -3.593271594647901E+01    2.691588662959752E+01
   236   -4.288816536186890E+01    4.390104432893874E+00
   237   -2.347507412209294E+00   -1.698703527323971E+00
   238   -2.506377610311213E+00    1.248981203973731E+00
   239   -1.299043138912697E+01   -2.390238524599173E+01
   240   -5.431252618209929E+01   -1.171721031225694E+01
   241   -2.126932956116798E+01    2.389960314304968E+00
   242   -2.024822084910927E-01   -5.956077087693251E-01
   243   -2.886143966306825E+00    7.558936592608485E+00
   244   -6.009358594921517E+01    1.944589314161248E+01
   245   -1.134496288382568E+01   -3.717974503586689E+00
   246   -1.725023418254505E+01   -6.306597089659101E+00
   247   -3.036241443280660E+00    9.324076844825562E-01
   248   -3.112730907658189E+00   -1.157867548875011E+01
   249   -6.467411481706878E+01   -7.840904536341110E+00
   250   -3.925507220999969E+00   -2.008289737611738E+00
   251   -1.605119440097445E+01   -8.074859442958820E+00
   252   -4.206947416968203E+00   -9.313566332019309E-01
   253   -1.923494237209006E+01    2.910439662984380E+01
   254   -4.992085177081492E+01    4.490708981051747E+00
   255   -4.415250154265170E+00   -1.401141048290512E+00
   256   -6.892957938855762E+00   -8.999312280715161E+00
   257   -1.442535743131190E+01    3.764496087826251E+00
   258   -5.854170318986713E+01   -2.281955735948017E+01
   259   -9.198607802459531E+00    7.592189189288476E-01
   260   -2.355073593231877E+00   -2.061908912584026E+00
   261   -6.985391384983553E+00   -8.818866988089008E+00
   262   -1.770043727737542E+01    1.243528328628906E+01
   263   -6.352557312377852E+01    8.157430069710347E+00
   264   -2.172526137360552E+00    1.938906532258212E+00
   265   -4.388114543681167E+00    1.616315078464352E+00
   266   -2.556353950614342E+00    8.315596132433157E+00
